gallery_id,post_num,title,content,writer,date,view_count,recommend,comments,comment_count,search_keyword,url,full_text,comments_text,all_text,cleaned_text,sentiment_compound,sentiment_category,view_count_num,recommend_num,month
cat,10056,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user056,2024.04.15,619,21,"['스트레스 완화용 페로몬 스프레이 추천', '진정제는 오히려 위험할 수 있어요', '경험상 대형 항공사가 더 안전해요', '보험 가입하시는 게 좋아요', '화물칸 온도는 일정하게 유지됩니다']",5,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10056,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다,반려견 화물칸 운송 후기 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다,0.0,neutral,619,21,04
cat,10057,강아지 해외여행 비행기 태우는 방법 문의,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user057,2024.08.11,1779,45,"['스트레스 완화용 페로몬 스프레이 추천', '경험상 대형 항공사가 더 안전해요']",2,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10057,강아지 해외여행 비행기 태우는 방법 문의 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,강아지 해외여행 비행기 태우는 방법 문의 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,강아지 해외여행 비행기 태우는 방법 문의 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,0.0,neutral,1779,45,08
travel,10058,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user058,2024.08.28,633,44,"['스트레스 완화용 페로몬 스프레이 추천', '성공 경험담 공유해드릴게요', '여행 전 건강검진 필수입니다']",3,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10058,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,반려견 화물칸 운송 후기 스트레스 많이 받네요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,0.0,neutral,633,44,08
dog,10059,펫캐리어 안에서 강아지가 울면 어떡하죠?,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user059,2024.03.13,1642,27,['성공 경험담 공유해드릴게요'],1,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10059,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,성공 경험담 공유해드릴게요,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 성공 경험담 공유해드릴게요,펫캐리어 안에서 강아지가 울면 어떡하죠 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 성공 경험담 공유해드릴게요,0.6,positive,1642,27,03
cat,10060,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,user060,2024.11.09,61,40,"['화물칸 온도는 일정하게 유지됩니다', '스트레스 완화용 페로몬 스프레이 추천']",2,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10060,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,화물칸 온도는 일정하게 유지됩니다 스트레스 완화용 페로몬 스프레이 추천,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요. 화물칸 온도는 일정하게 유지됩니다 스트레스 완화용 페로몬 스프레이 추천,반려견 화물칸 운송 후기 스트레스 많이 받네요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요 화물칸 온도는 일정하게 유지됩니다 스트레스 완화용 페로몬 스프레이 추천,-0.8,negative,61,40,11
cat,10061,펫캐리어 안에서 강아지가 울면 어떡하죠?,장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,user061,2024.05.12,811,11,['저도 같은 고민이에요'],1,반려동물 항공,https://gall.dcinside.com/board/view/?id=dog&no=10061,펫캐리어 안에서 강아지가 울면 어떡하죠? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,저도 같은 고민이에요,펫캐리어 안에서 강아지가 울면 어떡하죠? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요? 저도 같은 고민이에요,펫캐리어 안에서 강아지가 울면 어떡하죠 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다 회복 기간이 얼마나 걸리나요 저도 같은 고민이에요,0.0,neutral,811,11,05
travel,10062,펫캐리어 사이즈 규정 항공사별 정리,반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,user062,2024.01.05,915,4,['저도 같은 고민이에요'],1,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10062,펫캐리어 사이즈 규정 항공사별 정리 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,저도 같은 고민이에요,펫캐리어 사이즈 규정 항공사별 정리 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요. 저도 같은 고민이에요,펫캐리어 사이즈 규정 항공사별 정리 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요 저도 같은 고민이에요,-0.6,negative,915,4,01
travel,10063,반려동물 운송 중 사고 뉴스 보고 불안해요,진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요.,user063,2024.07.24,559,33,"['미리 예약하면 할인 받을 수 있어요', '저도 같은 고민이에요', '화물칸 온도는 일정하게 유지됩니다', '경험상 대형 항공사가 더 안전해요']",4,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10063,반려동물 운송 중 사고 뉴스 보고 불안해요 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요.,미리 예약하면 할인 받을 수 있어요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요,반려동물 운송 중 사고 뉴스 보고 불안해요 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요. 미리 예약하면 할인 받을 수 있어요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요,반려동물 운송 중 사고 뉴스 보고 불안해요 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요 경험 있으신 분 조언 부탁드려요 미리 예약하면 할인 받을 수 있어요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요,0.0,neutral,559,33,07
travel,10064,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user064,2024.03.25,1756,6,"['스트레스 완화용 페로몬 스프레이 추천', '성공 경험담 공유해드릴게요', '수의사 상담 받아보세요', '미리 예약하면 할인 받을 수 있어요']",4,반려동물 운송,https://gall.dcinside.com/board/view/?id=dog&no=10064,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 수의사 상담 받아보세요 미리 예약하면 할인 받을 수 있어요,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 수의사 상담 받아보세요 미리 예약하면 할인 받을 수 있어요,반려견 화물칸 운송 후기 스트레스 많이 받네요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요 수의사 상담 받아보세요 미리 예약하면 할인 받을 수 있어요,0.0,neutral,1756,6,03
dog,10065,펫캐리어 안에서 강아지가 울면 어떡하죠?,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user065,2024.11.17,1920,3,"['수의사 상담 받아보세요', '저도 같은 고민이에요', '스트레스 완화용 페로몬 스프레이 추천', '성공 경험담 공유해드릴게요']",4,펫 화물칸,https://gall.dcinside.com/board/view/?id=dog&no=10065,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,수의사 상담 받아보세요 저도 같은 고민이에요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 수의사 상담 받아보세요 저도 같은 고민이에요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,펫캐리어 안에서 강아지가 울면 어떡하죠 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 수의사 상담 받아보세요 저도 같은 고민이에요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,0.8,positive,1920,3,11
cat,10066,화물칸 환경이 걱정되는데 괜찮을까요?,장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,user066,2024.07.18,824,15,"['경험상 대형 항공사가 더 안전해요', '수의사 상담 받아보세요', '진정제는 오히려 위험할 수 있어요']",3,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10066,화물칸 환경이 걱정되는데 괜찮을까요? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 진정제는 오히려 위험할 수 있어요,화물칸 환경이 걱정되는데 괜찮을까요? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요? 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 진정제는 오히려 위험할 수 있어요,화물칸 환경이 걱정되는데 괜찮을까요 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다 회복 기간이 얼마나 걸리나요 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 진정제는 오히려 위험할 수 있어요,-0.6,negative,824,15,07
